Date,Ticker,Sector,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,SMA200,EMA20,Daily_Return,Volatility_20D,RSI_14,MACD,MACD_Signal,BB_Mid,BB_Std,BB_Upper,BB_Lower,Cumulative_Return
2022-08-15,TECHCO,Technology,134.09,135.78,132.57,134.26,134.26,5212133,131.1235,132.2048,,131.7759868605263,0.013971754399214609,0.2887480336418627,51.29725722757596,0.3141134237249332,-0.23696894744267455,131.1235,2.2335156969278858,135.59053139385577,126.65646860614423,-0.10493333333333299
2022-08-16,TECHCO,Technology,131.73,133.63,129.84,131.74,131.74,5954191,131.178,132.3428,,131.77255954047618,-0.01876955161626681,0.29738467633359367,52.623574144486675,0.26547818019977854,-0.13647952191418394,131.178,2.234651980440446,135.6473039608809,126.7086960391191,-0.12173333333333292
2022-08-17,TECHCO,Technology,134.41,135.33,133.01,133.93,133.93,4965763,131.163,132.52439999999999,,131.97803006043083,0.01662365264915744,0.28676433508905386,63.7375745526839,0.3990491070082385,-0.029373796129699453,131.163,2.213998763847441,135.5909975276949,126.73500247230513,-0.10713333333333286
2022-08-18,TECHCO,Technology,136.81,138.0,136.0,137.19,137.19,6027708,131.52050000000003,132.7664,,132.47440814991361,0.024341073695213877,0.2739670927741612,66.19718309859155,0.7592081054250741,0.12834258418125527,131.52050000000003,2.571519057514457,136.66353811502893,126.37746188497111,-0.08539999999999959
2022-08-19,TECHCO,Technology,134.99,135.6,134.42,135.03,135.03,5592541,131.7415,132.836,,132.71779784992185,-0.01574458779794441,0.28165328344015317,60.11315417256011,0.8604243223564936,0.27475893181630295,131.7415,2.6769213955394444,137.09534279107888,126.38765720892111,-0.09979999999999956
2022-08-22,TECHCO,Technology,137.9,138.99,136.68,137.77,137.77,5437690,132.06099999999998,132.96900000000002,,133.1989599594531,0.020291787010294104,0.288960764469919,62.74768824306473,1.1484948704098201,0.4495061195350064,132.06099999999998,2.9940535803668102,138.0491071607336,126.07289283926636,-0.08153333333333279
2022-08-23,TECHCO,Technology,139.66,141.25,137.43,139.01,139.01,6338156,132.33350000000002,133.109,,133.7523923442671,0.009000508093198745,0.28529502333138707,63.04062909567494,1.460020287028101,0.6516089530336253,132.33350000000002,3.3629502633381603,139.05940052667634,125.60759947332369,-0.07326666666666615
2022-08-24,TECHCO,Technology,141.29,142.1,140.63,141.43,141.43,4005114,132.887,133.2974,,134.48359307338453,0.017408819509387996,0.27257955146900026,69.33418693982077,1.880502932104804,0.8973877488478611,132.887,3.890633962682797,140.6682679253656,125.1057320746344,-0.05713333333333259
2022-08-25,TECHCO,Technology,146.62,148.31,145.35,147.04,147.04,8259141,133.88799999999998,133.6578,,135.6794413521098,0.039666265997313044,0.27626167633387927,73.50663716814162,2.6360320365710947,1.2451166063925079,133.88799999999998,4.776308418147309,143.4406168362946,124.33538316370536,-0.019733333333332714
2022-08-26,TECHCO,Technology,146.13,146.87,145.67,146.41,146.41,3703433,134.786,133.94359999999998,,136.70139931857554,-0.004284548422198053,0.27894420262547404,71.583634845533,3.147674132246152,1.6256281115632367,134.786,5.353552091835992,145.493104183672,124.07889581632801,-0.023933333333332696
2022-08-29,TECHCO,Technology,144.91,147.12,142.1,144.3,144.3,6455879,135.5355,134.14520000000002,,137.4250755739493,-0.014411583908202852,0.2888455403794984,70.93215664644241,3.3443433054132754,1.9693711503332445,135.5355,5.590614762354318,146.71672952470865,124.35427047529137,-0.03799999999999926
2022-08-30,TECHCO,Technology,142.99,143.69,141.13,141.83,141.83,6059301,136.12449999999998,134.2524,,137.84459218595413,-0.017117117117117053,0.29993961367632754,61.39465875370923,3.2632796284882204,2.2281528459642397,136.12449999999998,5.6028004980593344,147.33010099611866,124.91889900388131,-0.054466666666665886
2022-08-31,TECHCO,Technology,138.88,140.63,137.87,139.61,139.61,6709417,136.5525,134.363,,138.0127262634823,-0.015652541775364903,0.3079971761466822,55.906195715112936,2.98548581176928,2.3796194391252476,136.5525,5.52111056238747,147.59472112477494,125.51027887522507,-0.06926666666666592
2022-09-01,TECHCO,Technology,138.88,139.95,138.42,139.49,139.49,3452530,137.0595,134.3924,,138.15341900029352,-0.0008595372824297121,0.30243635209976355,61.22384273937861,2.724245803664502,2.4485447120330988,137.0595,5.285444237665819,147.63038847533164,126.48861152466837,-0.07006666666666606
2022-09-02,TECHCO,Technology,140.45,141.88,139.12,140.55,140.55,5175618,137.58499999999998,134.518,,138.38166480978938,0.007599111047386975,0.30268041052354067,60.22764227642281,2.573083451973673,2.473452460021214,137.58499999999998,5.068840311675267,147.72268062335053,127.44731937664945,-0.06299999999999928
2022-09-05,TECHCO,Technology,141.49,143.7,139.22,141.43,141.43,4914972,138.11150000000004,134.6276,,138.6719824469523,0.00626111704019916,0.3026436589035727,66.64376502919961,2.495527951908514,2.477867558398674,138.11150000000004,4.881331003775716,147.87416200755146,128.3488379924486,-0.0571333333333327
2022-09-06,TECHCO,Technology,144.35,145.64,142.62,143.9,143.9,6349815,138.85049999999998,134.6618,,139.1698888805759,0.01746447005585794,0.2986824219726183,66.96155154814565,2.603363067790127,2.5029666602769645,138.85049999999998,4.556416499376495,147.96333299875297,129.737667001247,-0.040666666666666074
2022-09-07,TECHCO,Technology,143.52,144.86,142.71,144.04,144.04,4648597,139.34499999999997,134.7532,,139.63370898718773,0.0009728978457261839,0.2716285659875642,63.037685572896855,2.6693494056712836,2.5362432093558285,139.34499999999997,4.556102327763661,148.45720465552728,130.23279534447266,-0.03973333333333273
2022-09-08,TECHCO,Technology,147.79,150.54,145.67,148.42,148.42,6640025,139.9895,134.96200000000002,,140.47049860745557,0.030408219938905745,0.28705114982502594,73.49947349947351,3.040029876596151,2.637000542803893,139.9895,4.887670282401874,149.76484056480373,130.21415943519625,-0.01053333333333284
2022-09-09,TECHCO,Technology,147.81,150.0,145.54,147.73,147.73,4604129,140.7555,135.1496,,141.1618796924598,-0.004648969141625048,0.27044075938360784,68.83509833585477,3.240762098812553,2.757752854005625,140.7555,4.837509662713115,150.43051932542625,131.08048067457378,-0.015133333333332777
2022-09-12,TECHCO,Technology,156.0,157.03,155.12,156.16,156.16,7197612,141.8505,135.53199999999998,,142.5902721027017,0.057063561903472504,0.32569138432406175,75.4980672019031,4.033577804551157,3.0129178441147317,141.8505,5.692816780359034,153.2361335607181,130.46486643928193,0.04106666666666725
2022-09-13,TECHCO,Technology,158.83,161.15,155.94,158.25,158.25,5323909,143.17600000000002,136.03859999999997,,144.08167475958726,0.013383709016393519,0.31057413581272814,75.25525525525528,4.775486658852941,3.3654316070623738,143.17600000000002,6.271646640153431,155.71929328030689,130.63270671969315,0.055000000000000604
2022-09-14,TECHCO,Technology,155.94,158.63,152.96,155.64,155.64,4334015,144.2615,136.48760000000001,,145.18246763962657,-0.016492890995260745,0.322364435209093,64.1914191419142,5.094127651153713,3.711170815880642,144.2615,6.462987963864158,157.18747592772831,131.3355240722717,0.03760000000000052
2022-09-15,TECHCO,Technology,152.76,153.6,151.58,152.42,152.42,7554709,145.023,136.92700000000002,,145.8717564358526,-0.020688768953996406,0.33110289644866336,59.13651565825478,5.028856318612696,3.974707916427053,145.023,6.4831417822242114,157.9892835644484,132.05671643555158,0.016133333333333777
2022-09-16,TECHCO,Technology,153.95,156.25,151.7,154.01,154.01,5856503,145.972,137.37140000000002,,146.6468272514857,0.010431701876394195,0.3217521049043827,64.99845535990112,5.047246513133388,4.189215635768321,145.972,6.330733390623723,158.63346678124745,133.31053321875257,0.02673333333333372
2022-09-19,TECHCO,Technology,154.87,156.98,151.33,153.42,153.42,6040810,146.7545,137.8506,,147.29189132277278,-0.00383092007012531,0.3197134450055924,69.00623155132826,4.957070779346083,4.3427866644838735,146.7545,6.229975479380672,159.21445095876135,134.29454904123867,0.022800000000000376
2022-09-20,TECHCO,Technology,155.23,157.32,153.66,155.75,155.75,4597754,147.5915,138.2924,,148.09742548250873,0.015187068178855512,0.32134040879319464,76.3725490196078,5.015798386443265,4.477389008875752,147.5915,6.259181277384294,160.1098625547686,135.0731374452314,0.038333333333333774
2022-09-21,TECHCO,Technology,157.73,158.34,156.74,157.35,157.35,6354752,148.3875,138.8064,,148.97862305560315,0.010272873194221432,0.318937986211782,77.83665835411469,5.1322852764886875,4.608368262398339,148.3875,6.443934622655073,161.27536924531015,135.49963075468983,0.04900000000000038
2022-09-22,TECHCO,Technology,156.42,157.87,155.78,157.22,157.22,5388169,148.8965,139.333,,149.76351609792667,-0.0008261836669843925,0.2927819275776555,76.7576243980738,5.154691982062872,4.717633006331246,148.8965,6.727701003275474,162.35190200655094,135.44109799344906,0.048133333333333805
2022-09-23,TECHCO,Technology,154.0,157.11,151.57,154.66,154.66,6202184,149.30900000000003,139.7634,,150.22984789812412,-0.016282915659585284,0.30002742809717375,70.14925373134326,4.90928764048067,4.755963933161131,149.30900000000003,6.819512947572238,162.9480258951445,135.66997410485556,0.031066666666667242
2022-09-26,TECHCO,Technology,149.75,152.79,147.08,150.11,150.11,7025171,149.5995,140.1662,,150.2184338125885,-0.029419371524634585,0.3158335166992087,58.894299627613876,4.2981100208310465,4.664393150695115,149.5995,6.717898696373515,163.03529739274703,136.163702607253,0.0007333333333339187
2022-09-27,TECHCO,Technology,149.84,151.81,146.91,148.87,148.87,4499328,149.9515,140.5306,,150.09001154472293,-0.008260608886816345,0.31017743736380116,56.70647042488199,3.671368466737107,4.465788213903513,149.9515,6.4692066340227825,162.88991326804558,137.01308673195444,-0.007533333333332726
2022-09-28,TECHCO,Technology,151.72,153.19,150.09,151.56,151.56,6769892,150.549,140.8772,,150.2300104452255,0.018069456572848752,0.30693237943569684,54.5745920745921,3.3530795743075146,4.243246485984314,150.549,5.998519905162588,162.54603981032517,138.55196018967484,0.010400000000000631
2022-09-29,TECHCO,Technology,151.96,154.26,150.03,152.32,152.32,4831607,151.1905,141.3228,,150.42905706948974,0.005014515703351652,0.30633286721007197,56.673451584763015,3.126122982525885,4.019821785292629,151.1905,5.410842404498217,162.0121848089964,140.36881519100356,0.015466666666667184
2022-09-30,TECHCO,Technology,148.86,150.64,146.87,148.64,148.64,4573531,151.595,141.6834,,150.25867068191928,-0.024159663865546244,0.3225031683316536,37.31443994601887,2.619121402269286,3.7396817086879603,151.595,4.846482718100047,161.2879654362001,141.9020345637999,-0.009066666666666223
2022-10-03,TECHCO,Technology,149.28,150.59,147.95,149.26,149.26,4236101,151.98649999999998,142.041,,150.16355918840318,0.004171151776103388,0.32230779200938614,34.04330848420305,2.2415090940651794,3.4400471857634045,151.98649999999998,4.26330150667795,160.51310301335587,143.45989698664408,-0.00493333333333279
2022-10-04,TECHCO,Technology,150.23,151.13,149.63,150.53,150.53,6379334,152.318,142.3804,,150.19845831331716,0.008508642637009345,0.31848215324357787,40.477077897875546,2.0214252731751685,3.1563228032457573,152.318,3.8379758919733753,159.99395178394676,144.64204821605327,0.0035333333333340544
2022-10-05,TECHCO,Technology,147.14,150.23,144.89,147.97,147.97,6847859,152.5145,142.7326,,149.98622418823933,-0.01700657676210726,0.32589175145737076,41.49789835689724,1.6217422195072402,2.849406686498054,152.5145,3.4753166837904135,159.46513336758082,145.56386663241918,-0.01353333333333262
2022-10-06,TECHCO,Technology,149.38,150.66,147.25,148.53,148.53,6117731,152.52,143.1628,,149.8475361703118,0.003784550922484309,0.3078186835851652,39.1010342084328,1.3347911977502065,2.546483588748485,152.52,3.468576228459163,159.45715245691832,145.5828475430817,-0.009799999999999254
2022-10-07,TECHCO,Technology,148.92,151.2,146.53,148.8,148.8,4970709,152.57350000000002,143.56980000000001,137.17585,149.7477708207583,0.0018178145829126358,0.30731930338503294,40.69298952457701,1.116299186997594,2.2604467083983066,152.57350000000002,3.398346772987431,159.3701935459749,145.77680645402515,-0.007999999999999119
2022-10-10,TECHCO,Technology,146.77,147.77,144.52,145.51,145.51,5104996,152.041,143.8938,137.1534,149.3441735997337,-0.022110215053763538,0.23390457186441063,30.139643134212577,0.6699444869834394,1.9423462641153333,152.041,3.6330745280431747,159.30714905608636,144.77485094391363,-0.02993333333333259
2022-10-11,TECHCO,Technology,147.21,147.65,146.22,146.66,146.66,4005311,151.46149999999997,144.226,137.12865,149.08853801880667,0.007903236890935306,0.22944860508489398,28.898539281484446,0.404339585411293,1.6347449283745252,151.46149999999997,3.512926917303585,158.48735383460715,144.4356461653928,-0.02226666666666599
2022-10-12,TECHCO,Technology,148.75,149.55,147.63,148.43,148.43,4299636,151.101,144.5736,137.11435,149.02582011225365,0.012068730396836314,0.23071592862453766,33.704115684093495,0.3328332997304244,1.374362602645705,151.101,3.4305391627801978,157.96207832556038,144.2399216744396,-0.010466666666665847
2022-10-13,TECHCO,Technology,151.54,153.33,150.02,151.8,151.8,4265154,151.07,145.0226,137.10645,149.29002772061045,0.022704305059624064,0.2361175150664291,44.85241180705547,0.5418487932883522,1.2078598407742345,151.07,3.4207801510920723,157.91156030218414,144.22843969781584,0.012000000000000899
2022-10-14,TECHCO,Technology,154.49,157.83,151.84,155.17,155.17,5562128,151.128,145.5252,137.09095000000002,149.8500250805523,0.02220026350461124,0.24654357177675568,59.51127819548866,0.9682643646709153,1.1599407455535706,151.128,3.482528724330888,158.09305744866177,144.1629425513382,0.034466666666667534
2022-10-17,TECHCO,Technology,150.89,151.7,150.2,151.02,151.02,5168819,151.00799999999998,145.9276,137.0579,149.96145126335685,-0.0267448604756072,0.26462404478275886,53.64283293798713,0.9602621557578459,1.1200050275944258,151.00799999999998,3.4404904791093864,157.88898095821875,144.1270190417812,0.0068000000000010274
2022-10-18,TECHCO,Technology,147.62,150.63,145.29,148.29,148.29,5428251,150.635,146.311,137.0144,149.8022654287514,-0.01807707588398899,0.2645540303248697,44.46700507614212,0.7252716826122025,1.0410583585979811,150.635,3.3008842515461567,157.2367685030923,144.0332314969077,-0.011399999999999078
2022-10-19,TECHCO,Technology,150.33,151.97,148.3,149.94,149.94,6598441,150.2645,146.6268,136.9532,149.81538300696556,0.011126846044912098,0.26510989272078533,46.09067017082787,0.6645210648187856,0.965750899842142,150.2645,2.8988863106554152,156.06227262131083,144.46672737868917,-0.00039999999999895675
2022-10-20,TECHCO,Technology,152.59,154.94,149.27,151.6,151.6,5013033,149.9835,146.94819999999999,136.8871,149.98534653011168,0.011071095104708606,0.2693032528420062,55.207600281491914,0.7417731897405133,0.9209553578218164,149.9835,2.422402624190343,154.82830524838067,145.1386947516193,0.010666666666667712
2022-10-21,TECHCO,Technology,153.12,154.43,151.98,153.28,153.28,6419472,149.9145,147.3656,136.83665,150.2991230510534,0.011081794195250794,0.26713326371627744,56.81818181818182,0.9278621971322707,0.9223367256839073,149.9145,2.2986803422375868,154.51186068447518,145.31713931552483,0.02186666666666781
2022-10-24,TECHCO,Technology,166.4,169.0,163.19,165.77,165.77,10174677,150.6975,147.9958,136.8391,151.77253990333404,0.08148486430062629,0.3751119254834474,68.7223587223587,2.0594377761755993,1.149756935782246,150.6975,4.2270530670408135,159.15160613408162,142.24339386591836,0.10513333333333463
2022-10-25,TECHCO,Technology,167.34,170.25,164.9,167.81,167.81,4502419,151.6445,148.7172,136.85885,153.29991705539746,0.01230620739578936,0.3723941484957039,74.68889995022397,3.0852655058969845,1.5368586498051937,151.6445,5.6710404457068115,162.9865808914136,140.30241910858638,0.11873333333333469
2022-10-26,TECHCO,Technology,171.6,172.91,170.49,171.81,171.81,5536913,152.65699999999998,149.47480000000002,136.90574999999998,155.06278209774055,0.023836481735295845,0.37537039146917256,76.68500687757907,4.172905288375034,2.064067977519162,152.65699999999998,7.244563914811581,167.14612782962314,138.16787217037682,0.1454000000000013
2022-10-27,TECHCO,Technology,174.69,176.13,173.82,175.26,175.26,4366903,153.804,150.2362,136.96535,156.98632665986048,0.02008032128514059,0.3783511278536478,78.26923076923075,5.252703918084336,2.701795165632197,153.804,8.830748552642683,171.46549710528538,136.14250289471462,0.16840000000000144
2022-10-28,TECHCO,Technology,176.18,180.54,173.36,177.7,177.7,4874498,155.257,151.08960000000002,137.06755,158.95905745415948,0.01392217277188168,0.36005606848993993,85.0272034820457,6.233483996425406,3.408132931790839,155.257,10.218116058720161,175.69323211744032,134.8207678825597,0.1846666666666681
2022-10-31,TECHCO,Technology,176.66,179.77,173.58,176.69,176.69,5395746,156.6285,151.868,137.19105,160.64771864900143,-0.005683736634777614,0.36356619249254335,82.77668631303212,6.850294781491215,4.096565301730914,156.6285,11.16756877607756,178.96363755215512,134.29336244784488,0.17793333333333483
2022-11-01,TECHCO,Technology,179.62,180.25,178.91,179.53,179.53,4132270,158.0785,152.6784,137.33679999999998,162.44603115862034,0.016073348802988274,0.36450000316649495,83.16979522184302,7.482037763733786,4.773659794131489,158.0785,12.171611178648956,182.4217223572979,133.73527764270207,0.19686666666666808
2022-11-02,TECHCO,Technology,177.63,180.11,174.4,176.88,176.88,4531305,159.524,153.38739999999999,137.484,163.82069485779937,-0.014760764217679578,0.36244865830705597,77.16637781629116,7.680331692684689,5.35499417384213,159.524,12.616487708758928,184.75697541751785,134.29102458248215,0.17920000000000136
2022-11-03,TECHCO,Technology,176.71,179.65,173.22,176.15,176.15,4429958,160.905,153.9696,137.6224,164.9949143951518,-0.00412709181365889,0.36509606131845074,74.10386029411768,7.6899314182993805,5.82198162273358,160.905,12.85905804031589,186.62311608063177,135.18688391936823,0.17433333333333478
2022-11-04,TECHCO,Technology,175.12,177.89,171.78,174.55,174.55,6586744,162.19250000000002,154.5324,137.76575,165.90492254799446,-0.009083167754754484,0.36988364487074943,78.71613375640712,7.4821826971336804,6.154021837613601,162.19250000000002,12.872357112494255,187.93721422498854,136.4477857750115,0.16366666666666818
2022-11-07,TECHCO,Technology,174.28,178.01,171.23,174.96,174.96,5442751,163.66500000000002,155.1456,137.93115,166.7673108767569,0.002348897164136332,0.35305095119994334,84.50194049159124,7.2668561184752605,6.3765886937859335,163.66500000000002,12.543801362887637,188.7526027257753,138.57739727422475,0.16640000000000144
2022-11-08,TECHCO,Technology,183.77,186.42,180.8,183.44,183.44,8672607,165.504,155.9778,138.1172,168.35518603135148,0.04846822130772743,0.37904451740106077,86.8293755496922,7.69180701988563,6.639632359005873,165.504,12.615433905798962,190.73486781159792,140.27313218840206,0.22293333333333476
2022-11-09,TECHCO,Technology,177.9,179.61,175.08,176.78,176.78,5411009,166.92149999999998,156.72119999999998,138.27280000000002,169.15754926646085,-0.03630614914958563,0.4152705363315296,74.94057052297943,7.405807788570286,6.792867444918756,166.92149999999998,12.181251458912856,191.2840029178257,142.55899708217427,0.17853333333333476
2022-11-10,TECHCO,Technology,179.63,181.01,177.99,179.36,179.36,6383276,168.29950000000002,157.5186,138.43980000000002,170.12921124108362,0.014594411132481167,0.4127358131487723,75.37952510704557,7.303149612598759,6.894923878454757,168.29950000000002,11.937013853424387,192.1735277068488,144.42547229315124,0.19573333333333487
2022-11-11,TECHCO,Technology,175.01,176.38,172.38,173.74,173.74,7814030,169.228,158.1824,138.5989,170.47309588478993,-0.03133363068688677,0.4327544635024007,58.953044259716926,6.691173553218249,6.8541738134074555,169.228,11.578852592913723,192.38570518582745,146.07029481417257,0.1582666666666681
2022-11-14,TECHCO,Technology,173.6,176.01,169.82,172.21,172.21,5399452,170.2875,158.798,138.7576,170.63851532433375,-0.008806262230919737,0.41921704061013276,55.000000000000014,6.0134011585102485,6.686019282428014,170.2875,10.766021048211371,191.81954209642274,148.75545790357725,0.14806666666666812
2022-11-15,TECHCO,Technology,175.96,178.65,173.47,176.15,176.15,7764334,171.6805,159.44299999999998,138.93395,171.16341862677814,0.022879043028860124,0.4119841855709595,54.93855257168867,5.728156106718899,6.494446647286192,171.6805,9.497664241940527,190.67582848388105,152.68517151611894,0.17433333333333478
2022-11-16,TECHCO,Technology,176.01,177.56,174.95,176.5,176.5,4139572,173.0085,160.0922,139.12775,171.6716644718469,0.001986942946352599,0.41262315726567755,51.5181194906954,5.467315611934026,6.289020440215759,173.0085,8.043347872621467,189.09519574524293,156.92180425475706,0.17666666666666808
2022-11-17,TECHCO,Technology,172.29,175.59,169.53,172.82,172.82,7494878,174.0695,160.5802,139.29745,171.78102976024243,-0.02084985835694053,0.4253480221088048,44.20152091254753,4.907086556339834,6.012633663440575,174.0695,6.276148227930231,186.62179645586048,161.51720354413953,0.15213333333333479
2022-11-18,TECHCO,Technology,169.43,172.8,167.1,170.46,170.46,6774912,174.9285,161.0348,139.46325,171.6552174021241,-0.013655826871889709,0.43115090168442993,42.82753856781028,4.2239773355028944,5.654902397853039,174.9285,4.068351890540892,183.0652037810818,166.79179621891822,0.13640000000000163
2022-11-21,TECHCO,Technology,172.57,174.91,170.6,172.93,172.93,3854959,175.2865,161.3702,139.64495,171.77662526858848,0.01449020298017123,0.3281904712268932,42.33627496516489,3.8376783466932807,5.291457587621088,175.2865,3.4945887115885936,182.27567742317717,168.2973225768228,0.15286666666666826
2022-11-22,TECHCO,Technology,171.34,173.06,168.8,170.52,170.52,5282725,175.422,161.6156,139.8224,171.65694667158007,-0.013936274793268977,0.33080800137584626,42.57356375525456,3.299037505355898,4.89297357116805,175.422,3.2321177675268005,181.8862355350536,168.9577644649464,0.1368000000000016
2022-11-23,TECHCO,Technology,169.86,173.29,167.97,171.38,171.38,6213180,175.40050000000002,161.9304,139.978,171.63057079809624,0.005043396669012434,0.3201611777679405,44.447031431897535,2.9080335697741475,4.49598557088927,175.40050000000002,3.2587299350327,181.91795987006543,168.8830401299346,0.14253333333333496
2022-11-24,TECHCO,Technology,170.94,172.57,170.01,171.65,171.65,3503904,175.22,162.315,140.13465,171.63242119827757,0.0015754463764734439,0.31143866752142324,46.516098029793355,2.5900899328394473,4.1148064432793054,175.22,3.3651620747711712,181.95032414954235,168.48967585045764,0.14433333333333498
2022-11-25,TECHCO,Technology,169.44,170.55,168.41,169.52,169.52,5490325,174.811,162.62519999999998,140.295,171.43123822701304,-0.012408971744829578,0.30887940362986477,43.724042455006916,2.1415575684850126,3.7201566683204472,174.811,3.540413148654038,181.89182629730809,167.73017370269193,0.130133333333335
2022-11-28,TECHCO,Technology,176.51,177.9,175.73,177.13,177.13,9507768,174.833,163.0994,140.48145,171.97397744348797,0.04489145823501639,0.35061035833526705,42.5712267482929,2.3728036355180677,3.4506860617599715,174.833,3.554044545526048,181.9410890910521,167.7249109089479,0.18086666666666829
2022-11-29,TECHCO,Technology,179.15,180.48,178.2,179.53,179.53,5571778,174.83300000000003,163.575,140.69645,172.69359863934625,0.013549370518828097,0.34922122376572495,53.59853441507459,2.718391823244616,3.3042272140569007,174.83300000000003,3.554044545526048,181.94108909105213,167.72491090894792,0.19686666666666852
2022-11-30,TECHCO,Technology,172.11,174.15,170.42,172.46,172.46,5902946,174.61200000000002,163.87720000000002,140.87275000000002,172.6713511498847,-0.03938060491282791,0.3733383601289639,41.92037470725994,2.3941843711984916,3.1222186454852188,174.61200000000002,3.5574792968298374,181.7269585936597,167.49704140634034,0.14973333333333505
2022-12-01,TECHCO,Technology,173.05,175.12,171.15,173.23,173.23,5026039,174.466,164.1974,141.07905,172.72455580227665,0.004464803432679965,0.37363037979329067,49.32628797886391,2.174316032744173,2.9326381229370098,174.466,3.5509500581948434,181.5679001163897,167.36409988361032,0.15486666666666826
2022-12-02,TECHCO,Technology,170.54,171.6,169.99,171.04,171.04,4402333,174.2905,164.525,141.29139999999998,172.56412191634556,-0.012642152052184996,0.37491683583333,48.48091404829912,1.8025751290235803,2.706625524154324,174.2905,3.632384275695548,181.5552685513911,167.02573144860892,0.1402666666666681
2022-12-05,TECHCO,Technology,173.56,176.73,170.97,174.13,174.13,5751633,174.249,165.0054,141.5162,172.71325316240788,0.018065949485500443,0.38074625448614835,47.31810939989377,1.7372786930143036,2.51275615792632,174.249,3.6290725217919704,181.50714504358393,166.99085495641606,0.16086666666666805
2022-12-06,TECHCO,Technology,172.12,173.4,170.21,171.48,171.48,4117705,173.651,165.4576,141.7176,172.5958004802738,-0.01521851490265902,0.33800973572532345,43.718718718718705,1.45492645747413,2.3011902178358823,173.651,2.9582532185848467,179.5675064371697,167.73449356283032,0.14320000000000133
2022-12-07,TECHCO,Technology,171.92,174.78,168.34,171.2,171.2,4894236,173.372,165.8504,141.9149,172.4628671012001,-0.0016328434802892478,0.3144886615162289,47.78446389496717,1.1947937776922117,2.079910929807148,173.372,2.9103618874280768,179.19272377485618,167.55127622514385,0.14133333333333464
2022-12-08,TECHCO,Technology,172.11,176.1,169.1,173.07,173.07,5271798,173.0575,166.2654,142.12265,172.52068928203818,0.010922897196261605,0.3122717815823843,53.61796506792347,1.126544028259758,1.8892375494976703,173.0575,2.5463159662548605,178.15013193250974,167.96486806749027,0.15380000000000127
2022-12-09,TECHCO,Technology,174.29,177.25,173.28,176.23,176.23,6523870,173.18200000000002,166.8172,142.34974999999997,172.8739569694631,0.01825850811810259,0.2989766910036836,54.48857453754079,1.312313665846773,1.7738527727674909,173.18200000000002,2.640571309794471,178.46314261958895,167.90085738041108,0.17486666666666806
2022-12-12,TECHCO,Technology,172.87,174.58,170.42,172.13,172.13,6574185,173.178,167.2746,142.5751,172.80310392475235,-0.023265051353345,0.30941261316723023,52.09362808842651,1.1158390096445885,1.6422500201429107,173.178,2.6421813157441676,178.46236263148833,167.89363736851166,0.14753333333333485
2022-12-13,TECHCO,Technology,170.25,171.61,169.74,171.09,171.09,5048496,172.925,167.68580000000003,142.804,172.63995117001403,-0.006041945041538321,0.29806612456777304,49.62464405902149,0.8662267974104907,1.4870453755964268,172.925,2.5842447741334387,178.0934895482669,167.75651045173313,0.1406000000000016
2022-12-14,TECHCO,Technology,169.72,171.75,167.54,169.57,169.57,5674903,172.57850000000002,168.1178,143.0307,172.34757486810793,-0.008884212987316675,0.29897788328447783,47.392176529588745,0.5395365821568703,1.2975436169085155,172.57850000000002,2.543953150430123,177.66640630086027,167.49059369913977,0.13046666666666829
2022-12-15,TECHCO,Technology,166.42,169.5,164.4,167.47,167.47,4198937,172.31099999999998,168.49660000000003,143.2331,171.88304392828812,-0.012384266084802698,0.293292107602288,47.42785445420325,0.10991277724696147,1.0600174489762046,172.31099999999998,2.786901505257118,177.88480301051422,166.73719698948574,0.11646666666666827
2022-12-16,TECHCO,Technology,174.55,175.72,172.49,173.65,173.65,7285790,172.4705,168.99360000000001,143.46155,172.05132545892735,0.03690213172508505,0.3190664030049231,45.47110879750131,0.2650518158247053,0.9010243223459048,172.4705,2.7666005646307035,178.0037011292614,166.93729887073857,0.1576666666666684
2022-12-19,TECHCO,Technology,176.98,178.99,173.2,175.19,175.19,4084379,172.58350000000002,169.58719999999997,143.7196,172.3502468437914,0.008868413475381365,0.31655571604092736,44.22257720979764,0.5064279649574246,0.8221050508682088,172.58350000000002,2.8317435116538854,178.24698702330778,166.92001297669225,0.16793333333333482
2022-12-20,TECHCO,Technology,171.04,172.13,169.82,170.91,170.91,7758378,172.603,170.0722,143.9518,172.21308047771603,-0.024430618185969477,0.32512737354352933,47.77106701179175,0.3483445722271199,0.7273529551399911,172.603,2.8180958483576677,178.23919169671535,166.96680830328467,0.13940000000000152
2022-12-21,TECHCO,Technology,174.15,175.16,173.21,174.22,174.22,4276809,172.74499999999998,170.588,144.20495,172.4042156703145,0.019366918261073174,0.3317985999927569,51.32672205842938,0.48456590758397056,0.6787955456287871,172.74499999999998,2.824771066644478,178.39454213328892,167.09545786671103,0.16146666666666842
2022-12-22,TECHCO,Technology,181.72,184.28,179.4,181.95,181.95,7049722,173.26,171.19099999999997,144.50469999999999,173.3133379874274,0.04436918838250481,0.36576664207925386,62.730455075845974,1.2024080830620392,0.7835180531154375,173.26,3.478019702738329,180.21603940547664,166.30396059452335,0.21300000000000185
